temps,S,E,I,R
100.2,0.12922142390363672,0.0006673533073709217,0.002902388889433398,0.8672088338995606
100.30000000000001,0.12944026282372834,0.0006638607383759582,0.0028831713012586182,0.8670127051366388
100.4,0.129659140628613,0.000660391969646797,0.002864111831091265,0.8668163555706506
100.5,0.12987805664771188,0.0006569468179260805,0.0028452090134448546,0.8666197875209188
100.60000000000001,0.1300970102156136,0.0006535251015330164,0.002826461397659845,0.8664230032851952
100.7,0.13031600067203095,0.0006501266403481854,0.0028078675477443762,0.8662260051398781
100.80000000000001,0.130535027361758,0.0006467512557985207,0.002789426042216777,0.8660287953402284
100.9,0.1307540896346277,0.0006433987708424551,0.0027711354739498213,0.8658313761205817
101.0,0.13097318684546966,0.0006400690099552332,0.0027529944500167152,0.8656337496945601
101.10000000000001,0.1311923183540685,0.0006367617991143877,0.0027350015915387936,0.86543591825528
101.2,0.13141148352512255,0.0006334769657853769,0.0027171555335349096,0.8652378839755589
101.30000000000001,0.13163068172820283,0.0006302143389073803,0.0026994549247724947,0.865039649008119
101.4,0.13184991233771254,0.0006269737488792522,0.0026818984276202767,0.8648412154857896
101.5,0.13206917473284674,0.0006237550275456295,0.002664484717902629,0.8646425855217067
101.60000000000001,0.13228846829755264,0.0006205580081831926,0.0026472124847555407,0.8644437612095103
101.7,0.13250779242049002,0.0006173825254870764,0.0026300804304841873,0.8642447446235404
101.80000000000001,0.13272714649499207,0.00061422841555743,0.0026130872704220776,0.8640455378190302
101.9,0.13294652991902672,0.0006110955158861245,0.0025962317327917718,0.8638461428322971
102.0,0.13316594209515814,0.0006079836653436034,0.0025795125585671413,0.8636465616809328
102.10000000000001,0.13338538243050868,0.0006048927041658776,0.002562928501337159,0.8634467963639899
102.2,0.13360485033672115,0.0006018224739416605,0.002546478327171205,0.8632468488621676
102.30000000000001,0.1338243452299214,0.0005987728175996424,0.0025301608144858625,0.8630467211379947
102.4,0.13404386653068132,0.0005957435793959031,0.0025139747539131953,0.8628464151360112
102.5,0.134263413663982,0.0005927346049014585,0.002497918948170489,0.8626459327829477
102.60000000000001,0.13448298605917752,0.0005897457409899422,0.0024819922119314356,0.8624452759879027
102.7,0.1347025831499587,0.0005867768358254189,0.0024661933716987466,0.8622444466425186
102.80000000000001,0.13492220437431746,0.0005838277388503279,0.0024505212656781832,0.8620434466211555
102.9,0.1351418491745114,0.0005808983007735557,0.002434974743653982,0.8618422777810625
103.0,0.1353615169970287,0.0005779883735586354,0.0024195526668656627,0.8616409419625485
103.10000000000001,0.13558120729255324,0.0005750978104120713,0.002404253907886203,0.8614394409891499
103.2,0.13580091951593024,0.0005722264657717881,0.0023890773505015647,0.8612377766677979
103.30000000000001,0.13602065312613204,0.0005693741952957016,0.0023740218895915545,0.8610359507889822
103.4,0.13624040758622427,0.0005665408558504104,0.002359086431012008,0.8608339651269148
103.5,0.13646018236333224,0.0005637263055000071,0.0023442698914782787,0.860631821439691
103.60000000000001,0.1366799769286077,0.0005609304034950066,0.002329571198450018,0.8604295214694487
103.7,0.13689979075719588,0.0005581530102613913,0.0023149892900172324,0.8602270669425269
103.80000000000001,0.13711962332820285,0.0005553939873897704,0.002300523114787604,0.8600244595696211
103.9,0.1373394741246631,0.000552653197624653,0.002286171631775059,0.8598217010459386
104.0,0.13755934263350741,0.0005499305048538334,0.0022719338102895705,0.8596187930513506
104.10000000000001,0.13777922834553116,0.000547225774097886,0.0022578086298281805,0.8594157372505442
104.2,0.1379991307553627,0.0005445388714997701,0.0022437950799672314,0.8592125352931718
104.30000000000001,0.13821904936143212,0.000541869664314543,0.002229892160255787,0.859009188813999
104.4,0.13843898366594037,0.0005392180208991782,0.002216098880110237,0.8588056994330516
104.5,0.13865893317482847,0.00053658381070249,0.0022024142587100635,0.8586020687557604
104.60000000000001,0.13887889739774711,0.0005339669042551622,0.0021888373248947646,0.8583982983731043
104.7,0.13909887584802652,0.0005313671731598777,0.0021753671170619162,0.858194389861753
104.80000000000001,0.13931886804264657,0.0005287844900815522,0.002162002683066361,0.8579903447842069
104.9,0.13953887350220714,0.0005262187287376657,0.0021487430801205125,0.857786164688936
105.0,0.1397588917508988,0.0005236697638886941,0.0021355873746957605,0.857581851110518
105.10000000000001,0.1399789223164737,0.0005211374713286388,0.002122534642424968,0.8573774055697739
105.2,0.14019896473021656,0.0005186217278756524,0.002109583968006042,0.857172829573903
